,rest_wave,flux
451,4002.51953244,6.66745467827599e-09
452,4003.4978698,6.645592299912593e-09
453,4004.47631584,6.623727492935731e-09
454,4005.4546532,6.6018651145723335e-09
455,4006.43288188,6.580005164822392e-09
456,4007.4114366,6.558137929232074e-09
457,4008.38966528,6.539935347568484e-09
458,4009.36822,6.634409152667605e-09
459,4010.34644868,6.728851480488273e-09
460,4011.3247860399997,6.823304300735076e-09
461,4012.30334076,6.917778105834242e-09
462,4013.2815694399997,7.012220433654865e-09
463,4014.2601241599996,7.106694238753986e-09
464,4015.23835284,7.19966412631307e-09
465,4016.21658152,7.272523791931914e-09
466,4017.19513624,7.34540774140775e-09
467,4018.1734736,7.41827550164558e-09
468,4019.15191964,7.491151356502429e-09
469,4020.130257,7.56401911674026e-09
470,4021.10848568,7.636878782359103e-09
471,4022.0870404,7.690808641990382e-09
472,4023.06526908,7.56021688246124e-09
473,4024.0438237999997,7.429581597181737e-09
474,4025.02205248,7.298989837652474e-09
475,4026.0003898399996,7.168383569539918e-09
476,4026.97883588,7.0377627928437664e-09
477,4027.95717324,6.907156524731151e-09
478,4028.93572796,6.791554102910949e-09
479,4029.91395664,6.8024544020761526e-09
480,4030.89218532,6.813354701241356e-09
481,4031.8707400400003,6.8242586334359474e-09
482,4032.84896872,6.835158932601146e-09
483,4033.82752344,6.846062864795733e-09
484,4034.8058608,6.856964374970735e-09
485,4035.7840894799997,6.87534317192833e-09
486,4036.7626441999996,6.9560862094582815e-09
487,4037.74087288,7.0368023445990535e-09
488,4038.7194276,7.1175453821290055e-09
489,4039.69765628,7.19826151726974e-09
490,4040.67599364,7.2789866198735346e-09
491,4041.6544396799995,7.359720689940388e-09
492,4042.63277704,7.438514942076458e-09
493,4043.6113317599998,7.499227094000942e-09
494,4044.5895604400002,7.559919017531883e-09
