,rest_wave,flux
182,1866.2,5.141502060287163e-09
183,1874.8799999999999,4.839182571277417e-09
184,1881.08,5.023829142817007e-09
185,1891.0,4.6455474613649615e-09
186,1903.4,4.5749455769633695e-09
187,1915.8,4.236530520378838e-09
188,1928.2,5.0269561419451685e-09
189,1940.6,4.317650274579047e-09
190,1953.0,5.036707165247177e-09
191,1965.4,4.781605793372713e-09
192,1977.8,5.446802415045142e-09
193,1990.2,5.479688682179342e-09
194,2002.6,5.50485787997898e-09
195,2015.0,5.405461661720486e-09
196,2027.4,5.5649758963066025e-09
197,2039.8,5.629392385390019e-09
198,2052.2,5.425023366910611e-09
199,2064.6,5.697347058348347e-09
200,2073.28,5.41694610180151e-09
201,2079.48,5.677424088692826e-09
202,2089.4,5.8925554817858965e-09
203,2101.8,5.763737239185145e-09
204,2114.2,5.651498171033904e-09
205,2126.6,5.558271305868376e-09
206,2139.0,5.578319240938095e-09
207,2151.4,5.764466963636024e-09
208,2163.8,5.752611595135832e-09
209,2176.2,5.958139003871923e-09
210,2188.6,5.693589860597526e-09
211,2201.0,5.896344343679485e-09
212,2213.4,5.978897174265384e-09
213,2225.8,6.202340359355482e-09
214,2238.2,6.178809409328902e-09
215,2250.6,6.06114511981673e-09
216,2263.0,6.077330436974635e-09
217,2275.4,5.997521591726579e-09
218,2287.8,5.810521860873143e-09
219,2300.2,5.863808791200868e-09
220,2312.6,5.995785446954071e-09
221,2325.0,6.2793254168937965e-09
222,2337.4,6.223406427091456e-09
223,2349.8,6.237643396372826e-09
224,2362.2,6.4308440393653505e-09
225,2374.6,6.377384557163233e-09
226,2387.0,6.305753262927739e-09
227,2399.4,6.306578235160414e-09
228,2411.8,6.374946311327212e-09
229,2424.2,6.23465154357304e-09
230,2439.08,6.4736654506691484e-09
231,2450.24,6.548601022488589e-09
232,2460.16,6.426770261856183e-09
233,2473.8,6.340712339511265e-09
234,2486.2,6.438130495565041e-09
235,2498.6,6.339907414753101e-09
236,2511.0,6.5219002762907406e-09
237,2523.4,6.438654753740094e-09
238,2535.8,6.554638869018967e-09
239,2548.2,6.496808361043121e-09
240,2560.6,6.551482130701084e-09
241,2571.7599999999998,6.740867062970806e-09
242,2576.72,6.676863397507588e-09
243,2585.4,6.749493374343105e-09
244,2597.8,6.615659120774745e-09
245,2610.2,6.6643395989732605e-09
246,2622.6,6.714683276422744e-09
247,2635.0,6.772221566480608e-09
248,2647.4,6.5310313570025785e-09
249,2659.8,6.707187861130763e-09
250,2672.2,6.824186905472693e-09
251,2684.6,6.734282554263814e-09
252,2697.0,6.711043692958594e-09
253,2709.4,6.711302469324228e-09
254,2721.8,6.89700219071438e-09
255,2734.2,6.814224677070929e-09
256,2746.6,6.6538042870000965e-09
257,2759.0,6.586961988465078e-09
258,2771.4,6.870746709179554e-09
259,2783.8,6.676411320951208e-09
260,2796.2,6.608031144270836e-09
261,2808.6,6.695848843513098e-09
262,2821.0,6.865166332268045e-09
263,2833.4,7.001689362287964e-09
264,2845.8,6.891493790677508e-09
265,2858.2,6.895143578626246e-09
266,2870.6,6.78663905766515e-09
267,2883.0,6.247673243082262e-09
268,2895.4,6.662727986741677e-09
269,2907.8,6.566429694419927e-09
270,2920.2,6.7553571100976605e-09
271,2932.6,6.515657316843451e-09
272,2945.0,6.582691053752781e-09
273,2957.4,6.3861873170812915e-09
274,2969.8,6.606085894023793e-09
275,2982.2,6.5108213835762236e-09
276,2994.6,6.61241904332825e-09
277,3007.0,6.804431676194809e-09
278,3019.4,6.7193851534787536e-09
279,3031.8,6.953096081095956e-09
280,3044.2,6.917858233269738e-09
281,3056.6,6.935368239104929e-09
282,3069.0,6.851635224463192e-09
283,3081.4,7.020353308116428e-09
284,3093.8,6.942010241453948e-09
285,3106.2,7.187957200898139e-09
286,3116.12,6.925373339036982e-09
287,3122.32,6.976689397558569e-09
288,3131.0,6.825070299464141e-09
289,3143.4,6.840255424366301e-09
290,3155.8,6.858079703087522e-09
291,3168.2,7.074573512726489e-09
292,3180.6,7.085073850784168e-09
293,3193.0,7.312455358415445e-09
294,3205.4,7.350163641364458e-09
295,3217.8,7.3451111232293e-09
296,3230.2,7.226257587837825e-09
297,3242.6,7.244758647752024e-09
298,3255.0,7.408020160087811e-09
299,3267.4,7.534712218872788e-09
300,3279.8,7.932412431013162e-09
301,3292.2,7.993642459555067e-09
302,3304.6,7.827572173439305e-09
303,3317.0,7.948063810748314e-09
304,3329.4,7.920048754211978e-09
305,3341.8,7.77162677218234e-09
306,3354.2,7.80647152871512e-09
307,3366.6,7.683628463301308e-09
308,3379.0,7.714968831870496e-09
309,3391.4,7.93654951476124e-09
310,3403.8,7.492137457678498e-09
311,3416.2,7.583322101639671e-09
312,3428.6,7.8477019286543e-09
313,3441.0,8.167214770459548e-09
314,3453.4,8.180591907383781e-09
315,3465.8,7.605866201515124e-09
316,3478.2,7.868065443209525e-09
317,3490.6,8.46344661226126e-09
318,3503.0,8.43776989166305e-09
319,3515.4,8.17595024528751e-09
320,3527.8,8.015779181927011e-09
321,3540.2,7.996640844437966e-09
322,3552.6,8.212869282888818e-09
323,3565.0,8.219525013943869e-09
324,3577.4,8.286177139521797e-09
325,3589.8,8.313837287933048e-09
326,3608.4,8.615928495919169e-09
327,3633.2,8.567390101679566e-09
328,3658.0,8.592080467072163e-09
329,3682.8,8.695253530483448e-09
330,3707.6,8.782651869541282e-09
331,3732.4,8.917876161070627e-09
332,3757.2,8.977539530837195e-09
333,3782.0,9.01748147857791e-09
334,3806.8,9.064340381125153e-09
335,3831.6,9.174944289698031e-09
336,3856.4,9.196407228016127e-09
337,3881.2,9.218067735106669e-09
338,3906.0,9.306878570655096e-09
339,3930.8,9.35927103350326e-09
340,3955.6,9.259538210099142e-09
341,3980.4,9.427221697081659e-09
342,4005.2,9.398897965434677e-09
343,4030.0,9.596216852120751e-09
344,4054.8,9.762878833233325e-09
345,4079.6,9.827473219076029e-09
346,4104.4,9.888115211918249e-09
347,4129.2,9.912899584998018e-09
348,4154.0,9.903653724217121e-09
349,4178.8,9.866278762981348e-09
350,4203.6,9.950515648232713e-09
