wavelength flux unc
4.149992086340514106e+03 6.136478417149548309e-17 9.929237845070128937e-18
4.151308002425919767e+03 5.744077169444192828e-17 9.838042009716770189e-18
4.152623918511324518e+03 5.894218391556447860e-17 9.762168040849731173e-18
4.153939834596730179e+03 6.331199380322491193e-17 9.787938025653208197e-18
4.155255750682135840e+03 5.823582461200339636e-17 9.711356817362436342e-18
4.156571666767540592e+03 5.857123642422629845e-17 9.762950553709206337e-18
4.157887582852946252e+03 6.324396646964855094e-17 9.862606792367757452e-18
4.159203498938351004e+03 6.046297863280037147e-17 9.816112624497376872e-18
4.160519415023756665e+03 6.024517205134780865e-17 9.898904304827196859e-18
4.161835331109162325e+03 6.061729083043336389e-17 1.005782389847210964e-17
4.163151247194567077e+03 5.892924681078414925e-17 1.002359516472466536e-17
4.164467163279972738e+03 5.740631465884541936e-17 1.007226978068973572e-17
4.165783079365377489e+03 6.545247914816103101e-17 1.016485114356912079e-17
4.167098995450783150e+03 5.613552700994755358e-17 9.913756332725586471e-18
4.168414911536188811e+03 5.817663156736910170e-17 9.816911680969103097e-18
4.169730827621593562e+03 6.095572019753085942e-17 9.784081709637485982e-18
4.171046743706999223e+03 5.729599523491044717e-17 9.645739888091054868e-18
4.172362659792403974e+03 6.321471074574377545e-17 9.646510820421954290e-18
4.173678575877809635e+03 6.000151773011418881e-17 9.503250582953282874e-18
4.174994491963215296e+03 6.136901271878685417e-17 9.531063703869765877e-18
4.176310408048620047e+03 5.523876396426656522e-17 9.493302081726107610e-18
4.177626324134025708e+03 5.690259475302512763e-17 9.556918061095723310e-18
4.178942240219430460e+03 6.459974858084746542e-17 9.620805355706256402e-18
4.180258156304836120e+03 6.360023646819759017e-17 9.491799921733711312e-18
4.181574072390241781e+03 5.833330619283154557e-17 9.392958455978524929e-18
4.182889988475646533e+03 6.589030915510779877e-17 9.515597907956861918e-18
4.184205904561052193e+03 6.000444925820507674e-17 9.371334300405163679e-18
4.185521820646456945e+03 6.043181046731937339e-17 9.314596327828926405e-18
4.186837736731862606e+03 5.520714581253233829e-17 9.225379935681407052e-18
4.188153652817268267e+03 6.697032910241623510e-17 9.376721727734721549e-18
4.189469568902673018e+03 6.494972538929620121e-17 9.339384449245302986e-18
4.190785484988078679e+03 5.664872971431015322e-17 9.317067943499234852e-18
4.192101401073483430e+03 5.735798084129272085e-17 9.422217488605750624e-18
