wavelength flux err
8.256000000000000000e+03 1.739968690114825633e-01 6.337121164154461972e-03
8.257000000000000000e+03 1.678491912334958425e-01 6.383324620366224653e-03
8.258000000000000000e+03 1.569072112192406165e-01 6.390324733772054580e-03
8.259000000000000000e+03 1.698834090163738875e-01 6.352682465619311457e-03
8.260000000000000000e+03 1.765092682854498551e-01 6.289877208120437692e-03
8.261000000000000000e+03 1.763177863540573154e-01 6.282339039989371689e-03
8.262000000000000000e+03 1.751249155945125979e-01 6.282242423260632654e-03
8.263000000000000000e+03 1.905125501614949035e-01 6.239069010872299453e-03
8.264000000000000000e+03 2.041472809729320270e-01 6.175573134180368379e-03
8.265000000000000000e+03 1.899298814807503510e-01 6.180310843344900482e-03
8.266000000000000000e+03 1.848234100474236141e-01 6.179355003226199780e-03
8.267000000000000000e+03 1.931641036468549066e-01 6.153210309160172392e-03
8.268000000000000000e+03 1.877243651526927515e-01 6.146418005373075095e-03
8.269000000000000000e+03 1.650837293007518802e-01 6.195986626835413118e-03
8.270000000000000000e+03 1.555629512302356687e-01 6.213041085098706603e-03
8.271000000000000000e+03 1.748581186006134824e-01 6.179727658515210553e-03
8.272000000000000000e+03 1.747254915195987635e-01 6.248747736551665821e-03
8.273000000000000000e+03 1.590704047289323575e-01 6.451733033250716710e-03
8.274000000000000000e+03 1.677988965677116584e-01 6.963764694107380838e-03
8.275000000000000000e+03 1.712725734009568068e-01 7.630053209661393637e-03
8.276000000000000000e+03 1.448819777033624745e-01 8.232915825412929350e-03
8.277000000000000000e+03 1.586586409473492998e-01 8.855575016356668702e-03
8.278000000000000000e+03 1.803129402060373310e-01 9.791507310785513285e-03
8.279000000000000000e+03 1.976817799730126168e-01 1.057129991484253954e-02
8.280000000000000000e+03 1.902301409400133925e-01 1.080330939878211723e-02
8.281000000000000000e+03 1.664402418733369748e-01 1.091161293480176660e-02
8.282000000000000000e+03 2.090109890770271983e-01 1.089059010148691990e-02
8.283000000000000000e+03 2.259367961860712648e-01 1.105728330149931098e-02
8.284000000000000000e+03 2.193795501595299235e-01 1.144579367104529670e-02
8.285000000000000000e+03 2.038252103590741660e-01 1.181332790832309923e-02
8.286000000000000000e+03 1.443054458708306342e-01 1.207720085103348995e-02
8.287000000000000000e+03 1.489149198445456901e-01 1.181155216992944151e-02
8.288000000000000000e+03 1.875448451500427161e-01 1.151659580248937630e-02
8.289000000000000000e+03 2.058106227579819258e-01 1.144111328786450582e-02
8.290000000000000000e+03 1.637661986195181607e-01 1.132785997472010413e-02
8.291000000000000000e+03 1.556229062495935733e-01 1.107248251884856115e-02
8.292000000000000000e+03 1.707949357016052550e-01 1.065849356645907214e-02
8.293000000000000000e+03 1.763881869182495343e-01 1.001579141270540589e-02
8.294000000000000000e+03 1.577185585789432354e-01 1.005021625493966037e-02
8.295000000000000000e+03 1.795176293692682945e-01 1.082762138937120276e-02
8.296000000000000000e+03 1.773709074360400872e-01 1.160177854072596756e-02
8.297000000000000000e+03 1.641760441171733753e-01 1.225456700685621618e-02
8.298000000000000000e+03 1.684474084976309294e-01 1.233401066122613403e-02
8.299000000000000000e+03 1.627481595309192564e-01 1.229827018594604332e-02
8.300000000000000000e+03 1.611761612360879392e-01 1.204763792613809843e-02
8.301000000000000000e+03 1.553401973040638151e-01 1.166067462085638128e-02
8.302000000000000000e+03 1.529593775850260073e-01 1.088710410401871713e-02
8.303000000000000000e+03 1.623710327700307321e-01 9.748329300255483693e-03
8.304000000000000000e+03 1.453410938474691549e-01 8.105063637996781298e-03
8.305000000000000000e+03 1.430497148261036244e-01 7.247948068934770803e-03
8.306000000000000000e+03 1.689038717631321795e-01 7.163573222309925145e-03
8.307000000000000000e+03 1.977048326369535980e-01 7.580528095740270318e-03
8.308000000000000000e+03 1.738815674811542977e-01 8.124259975918191740e-03
8.309000000000000000e+03 1.661196856494115692e-01 8.255090265784104445e-03
8.310000000000000000e+03 1.828123754094767017e-01 8.300877985678649720e-03
8.311000000000000000e+03 2.025977325906921644e-01 8.263146240792518596e-03
8.312000000000000000e+03 1.980748111029307645e-01 8.206253196984999651e-03
8.313000000000000000e+03 1.581262994695118440e-01 8.112112473179021455e-03
8.314000000000000000e+03 1.522220070987106988e-01 7.869430427878016179e-03
8.315000000000000000e+03 1.488226050569789183e-01 7.347756015619741170e-03
8.316000000000000000e+03 1.401870509203143877e-01 6.869707346662493053e-03
8.317000000000000000e+03 1.809369491745307368e-01 6.492919554595315626e-03
8.318000000000000000e+03 1.774282788292096402e-01 6.381889014785334380e-03
8.319000000000000000e+03 1.702868151580586298e-01 6.356455827399983168e-03
8.320000000000000000e+03 1.760007083303034014e-01 6.419979541033832456e-03
8.321000000000000000e+03 1.822227190498391103e-01 6.448952605783347079e-03
8.322000000000000000e+03 1.808615606238729301e-01 6.306664149837912063e-03
8.323000000000000000e+03 1.557149503921946843e-01 6.188161870703443555e-03
8.324000000000000000e+03 1.444049088896581512e-01 6.129467247472698138e-03
8.325000000000000000e+03 1.450886916297543794e-01 6.092122760658727140e-03
8.326000000000000000e+03 1.404363115933426331e-01 6.109793821308937174e-03
8.327000000000000000e+03 1.508445905019155098e-01 6.126176062720941826e-03
8.328000000000000000e+03 1.626718635039931804e-01 6.142642820363478778e-03
8.329000000000000000e+03 1.671047117567236451e-01 6.159758668637749755e-03
8.330000000000000000e+03 1.750469816393799283e-01 6.186492772347313741e-03
8.331000000000000000e+03 1.859109107159905572e-01 6.128602490621268793e-03
8.332000000000000000e+03 1.880224759421277869e-01 6.084166327273811577e-03
8.333000000000000000e+03 1.788788851611103070e-01 6.136434595989620142e-03
8.334000000000000000e+03 1.673201172935787906e-01 6.203762309937640475e-03
8.335000000000000000e+03 1.698672369934220994e-01 6.304385955653385443e-03
8.336000000000000000e+03 1.858189725251069846e-01 6.365741717222643536e-03
8.337000000000000000e+03 2.006677248012560255e-01 6.359970298024527312e-03
8.338000000000000000e+03 1.629688777618875095e-01 6.858058704904169099e-03
8.339000000000000000e+03 2.020591258204746665e-01 7.771070009648871693e-03
8.340000000000000000e+03 1.927665093646243333e-01 1.056015531537309385e-02
8.341000000000000000e+03 1.888528059069539966e-01 1.376578301594435366e-02
8.342000000000000000e+03 1.029944327370292817e-01 1.526336501584304485e-02
8.343000000000000000e+03 7.989823383651070698e-02 1.625341932301551523e-02
8.344000000000000000e+03 1.490786456161241058e-01 1.629498280671129104e-02
8.345000000000000000e+03 1.538685451547896765e-01 1.633187297616085776e-02
8.346000000000000000e+03 1.228587916175405692e-01 1.636860564481379399e-02
8.347000000000000000e+03 1.817182738265043507e-01 1.601267475794164452e-02
8.348000000000000000e+03 1.440943008640154233e-01 1.516272263194130138e-02
8.349000000000000000e+03 1.549520043420451187e-01 1.367028409373829967e-02
8.350000000000000000e+03 1.501911580072125829e-01 1.184568219976357174e-02
8.351000000000000000e+03 1.188462751947068491e-01 1.118053907390140385e-02
8.352000000000000000e+03 1.516250022587110058e-01 1.083602663013383781e-02
8.353000000000000000e+03 1.538970252701468422e-01 1.079264848608854112e-02
8.354000000000000000e+03 1.298151381512424318e-01 1.073351680151192825e-02
8.355000000000000000e+03 1.413933360697176844e-01 1.054654154508211962e-02
8.356000000000000000e+03 1.421347324439449777e-01 1.008642404498427333e-02
8.357000000000000000e+03 1.674158234656148714e-01 9.017478361180136792e-03
8.358000000000000000e+03 1.838300571170944087e-01 8.033970799080194028e-03
8.359000000000000000e+03 1.669482007663635470e-01 7.246895945708748885e-03
8.360000000000000000e+03 1.733528660387692322e-01 7.303979681103930574e-03
8.361000000000000000e+03 2.099095593616548683e-01 7.780042380794280690e-03
8.362000000000000000e+03 2.191599305949331056e-01 8.114842092027783546e-03
8.363000000000000000e+03 1.758812782675427400e-01 8.360179732841701086e-03
8.364000000000000000e+03 1.560536637376291336e-01 8.342413951392997282e-03
8.365000000000000000e+03 1.675972186655690088e-01 8.287233213586221378e-03
8.366000000000000000e+03 1.764521326028179182e-01 8.145841088956405629e-03
8.367000000000000000e+03 1.566452238520437967e-01 7.979303441498265120e-03
8.368000000000000000e+03 1.581026357854170561e-01 7.724851819342920360e-03
8.369000000000000000e+03 1.619082618664889617e-01 7.239901508234060715e-03
8.370000000000000000e+03 1.810547446251949688e-01 6.579560617748843321e-03
8.371000000000000000e+03 1.656738786326856783e-01 6.286225908022976573e-03
8.372000000000000000e+03 1.654964621427522931e-01 6.155245314696459157e-03
8.373000000000000000e+03 1.824078992311669589e-01 6.140075509299281614e-03
8.374000000000000000e+03 1.841040966885196528e-01 6.134039385285569058e-03
8.375000000000000000e+03 1.764200159642430876e-01 6.171048910277758710e-03
8.376000000000000000e+03 1.689535284820937733e-01 6.324022940393959208e-03
8.377000000000000000e+03 1.691222276516016476e-01 6.870696486498724907e-03
8.378000000000000000e+03 1.860226780105710132e-01 7.634513857228170282e-03
8.379000000000000000e+03 1.539635825171790928e-01 9.962509584539780763e-03
8.380000000000000000e+03 1.555254924347863887e-01 1.061102395278065713e-02
8.381000000000000000e+03 1.576401430942400150e-01 1.107755347526866510e-02
8.382000000000000000e+03 1.854603535903336375e-01 1.118083803301812493e-02
8.383000000000000000e+03 1.887304231217252493e-01 1.135994430849002722e-02
8.384000000000000000e+03 1.761954240085869261e-01 1.117825998941724720e-02
8.385000000000000000e+03 1.709705811819870469e-01 1.090308842596598472e-02
8.386000000000000000e+03 1.947697599678333280e-01 1.010718528408390687e-02
8.387000000000000000e+03 1.756209042348790828e-01 9.177798502494378605e-03
8.388000000000000000e+03 1.717041068692921613e-01 8.158045558712714168e-03
8.389000000000000000e+03 1.799975538693397714e-01 7.553941108400791596e-03
8.390000000000000000e+03 1.696541309561329092e-01 7.272186394159601587e-03
8.391000000000000000e+03 1.577738292339493087e-01 7.276218754405924111e-03
8.392000000000000000e+03 1.632432827175767931e-01 7.097063688378194533e-03
8.393000000000000000e+03 1.416062974720412038e-01 7.616424911753167867e-03
8.394000000000000000e+03 1.439372852314927675e-01 8.093925700508035337e-03
8.395000000000000000e+03 1.405419799714424656e-01 1.098641924085217055e-02
8.396000000000000000e+03 1.739661407954732619e-01 1.373780559579599984e-02
8.397000000000000000e+03 1.817094979550494815e-01 1.424613716995824612e-02
8.398000000000000000e+03 1.360185797107829331e-01 1.483863605079464680e-02
8.399000000000000000e+03 1.075718322947576550e-01 1.481940044777309111e-02
8.400000000000000000e+03 1.374464131813524226e-01 1.480492913584125804e-02
8.401000000000000000e+03 1.491098906213019770e-01 1.431269960351185498e-02
8.402000000000000000e+03 2.065798513513234513e-01 1.353749497619132977e-02
8.403000000000000000e+03 1.581381630628038992e-01 1.211486661007030521e-02
8.404000000000000000e+03 1.876803295988141163e-01 9.722043286761988812e-03
8.405000000000000000e+03 1.095752306383589586e-01 7.135804999618640398e-03
8.406000000000000000e+03 7.275306490079515298e-02 6.525203571600118185e-03
8.407000000000000000e+03 1.348216629198758787e-01 6.153424772269975619e-03
8.408000000000000000e+03 1.629350752473534836e-01 6.113671919261368624e-03
8.409000000000000000e+03 1.581549297274346400e-01 6.239238002047388550e-03
8.410000000000000000e+03 1.635401619953722185e-01 6.756923549757823215e-03
8.411000000000000000e+03 1.847390314651966292e-01 7.704973633401445386e-03
8.412000000000000000e+03 1.520114011156576961e-01 9.053197975818919399e-03
8.413000000000000000e+03 1.656953970671900256e-01 9.641931810499226180e-03
8.414000000000000000e+03 1.780283018090808023e-01 9.822633673562827794e-03
8.415000000000000000e+03 1.807431478958727578e-01 9.869991224665537743e-03
8.416000000000000000e+03 1.859500220928316516e-01 9.884405275890486425e-03
8.417000000000000000e+03 1.927594927986182316e-01 9.873859975784828394e-03
8.418000000000000000e+03 1.767257014856721820e-01 9.705440458345516996e-03
8.419000000000000000e+03 1.969092808967257135e-01 8.830860376419428018e-03
8.420000000000000000e+03 1.836286577422704680e-01 7.841457648893820215e-03
8.421000000000000000e+03 1.594003831883485378e-01 6.777163539603673487e-03
8.422000000000000000e+03 1.561195405478687237e-01 6.317776348019927754e-03
8.423000000000000000e+03 1.636646025712787944e-01 6.395130736696973996e-03
8.424000000000000000e+03 1.561501095591468491e-01 6.985651703966996515e-03
8.425000000000000000e+03 1.712952175702224245e-01 7.873402105782285540e-03
8.426000000000000000e+03 1.765618584531464530e-01 1.061261608318512031e-02
8.427000000000000000e+03 1.809748664045908173e-01 1.345399815736789823e-02
8.428000000000000000e+03 1.739640794257903134e-01 1.429480888952566753e-02
8.429000000000000000e+03 1.907155554089896288e-01 1.485734530389490327e-02
8.430000000000000000e+03 2.213914479105479616e-01 1.493227587022880921e-02
8.431000000000000000e+03 2.296750645014552783e-01 1.491618325120385759e-02
8.432000000000000000e+03 1.689174041057419917e-01 1.478373503153455025e-02
8.433000000000000000e+03 1.690863425285543120e-01 1.401527142257929723e-02
8.434000000000000000e+03 1.293703970690456007e-01 1.265563608963336806e-02
8.435000000000000000e+03 2.105057418452596918e-01 1.020344176547376483e-02
8.436000000000000000e+03 1.763545000164135346e-01 7.438348042977035134e-03
8.437000000000000000e+03 1.132325391041656276e-01 6.666671499060596549e-03
8.438000000000000000e+03 1.601870051381527049e-01 6.170840476672705133e-03
8.439000000000000000e+03 1.364264761814650839e-01 6.048632381330533089e-03
8.440000000000000000e+03 1.334076519106504599e-01 5.957560891868917893e-03
8.441000000000000000e+03 1.488924777069556282e-01 6.025298844315656564e-03
8.442000000000000000e+03 1.518961070375700606e-01 6.080391414915148340e-03
8.443000000000000000e+03 1.553765140342140694e-01 6.181079026418202609e-03
8.444000000000000000e+03 1.511447390257344425e-01 6.255863471271818840e-03
8.445000000000000000e+03 1.570889217556277473e-01 6.295286432834485031e-03
8.446000000000000000e+03 1.561849058717122429e-01 6.490384442309387984e-03
8.447000000000000000e+03 1.615600205061127059e-01 6.726863967011550288e-03
8.448000000000000000e+03 1.667214693557837191e-01 7.783112788687564926e-03
8.449000000000000000e+03 1.528131043412276624e-01 8.864510138046755375e-03
8.450000000000000000e+03 1.510681086947737450e-01 9.288401073398172905e-03
8.451000000000000000e+03 1.504960082580334979e-01 9.481102125729857014e-03
8.452000000000000000e+03 1.581825418910974834e-01 9.406404472043446152e-03
8.453000000000000000e+03 1.449441676100045873e-01 9.390232365522353797e-03
8.454000000000000000e+03 1.680084133572796734e-01 9.405582583624200188e-03
8.455000000000000000e+03 1.899133613877071747e-01 9.085492623519561203e-03
8.456000000000000000e+03 1.840611169404877401e-01 8.544129055897768318e-03
8.457000000000000000e+03 1.784979399509333264e-01 8.828520635829423258e-03
8.458000000000000000e+03 1.828870405988374803e-01 8.471863202113023850e-03
8.459000000000000000e+03 1.580836532160199148e-01 9.617480051327835511e-03
8.460000000000000000e+03 2.173843680729316274e-01 1.029198248714175389e-02
8.461000000000000000e+03 2.688290254007804636e-01 1.102476086244779697e-02
8.462000000000000000e+03 2.124733779039310599e-01 1.333968095790682984e-02
8.463000000000000000e+03 1.832963251399723215e-01 1.897629754226569376e-02
8.464000000000000000e+03 1.783448070739830360e-01 1.968191270279083180e-02
8.465000000000000000e+03 2.486016871916592319e-01 1.971431587863680182e-02
8.466000000000000000e+03 2.151598497847067304e-01 1.950614662639030272e-02
8.467000000000000000e+03 1.636569304388193480e-01 1.648575811770161548e-02
8.468000000000000000e+03 1.294477653142209472e-01 1.503026966042381000e-02
8.469000000000000000e+03 1.413287956520326016e-01 1.196107197502137807e-02
8.470000000000000000e+03 1.849663136299029842e-01 9.254508270621927477e-03
8.471000000000000000e+03 1.916862479278029496e-01 7.282392834853845288e-03
8.472000000000000000e+03 1.904707927948716406e-01 6.610420652200683748e-03
8.473000000000000000e+03 1.966163057854050378e-01 6.202126713966160144e-03
8.474000000000000000e+03 1.828771452705972578e-01 6.164810950959664915e-03
8.475000000000000000e+03 1.782884972302385129e-01 6.138710844530351381e-03
8.476000000000000000e+03 1.879166701478136858e-01 6.115747792246371307e-03
8.477000000000000000e+03 1.799755092610616503e-01 6.128674020707603788e-03
8.478000000000000000e+03 1.579465831970964518e-01 6.154091993468803305e-03
8.479000000000000000e+03 1.471287502651874024e-01 6.028995646286001812e-03
8.480000000000000000e+03 1.441252261331441020e-01 5.994197447687127540e-03
8.481000000000000000e+03 1.391310118717973554e-01 6.207569840576202848e-03
8.482000000000000000e+03 1.422990630102087262e-01 6.281195522723058249e-03
8.483000000000000000e+03 1.607023227366709273e-01 6.240494776664389995e-03
8.484000000000000000e+03 1.656007974471672695e-01 6.250340865332761238e-03
8.485000000000000000e+03 1.687306360187733056e-01 5.934234286199173772e-03
8.486000000000000000e+03 1.575057120584041903e-01 5.938870245379666846e-03
8.487000000000000000e+03 1.637580228937126070e-01 5.953562520475422226e-03
8.488000000000000000e+03 1.922600189928685976e-01 6.289185577314733433e-03
8.489000000000000000e+03 1.881263884364134109e-01 6.763536107324839668e-03
8.490000000000000000e+03 1.756865636486215909e-01 7.485910199716182961e-03
8.491000000000000000e+03 1.863184784974058206e-01 8.110245921410423955e-03
8.492000000000000000e+03 1.790301377615681200e-01 8.175193518853681243e-03
8.493000000000000000e+03 1.348043468399128531e-01 8.223983932946828113e-03
8.494000000000000000e+03 1.173035288171555973e-01 8.247185201539797630e-03
8.495000000000000000e+03 1.323740402923282156e-01 8.246857890482930248e-03
8.496000000000000000e+03 1.453928092927017079e-01 8.223768467898824944e-03
8.497000000000000000e+03 1.286440197812228348e-01 7.749416197593761088e-03
8.498000000000000000e+03 1.459753009153933745e-01 7.018806479355437986e-03
8.499000000000000000e+03 1.629864366499636508e-01 6.980819413630982850e-03
8.500000000000000000e+03 1.525302993971802412e-01 7.167452792972848347e-03
8.501000000000000000e+03 1.449356204011986449e-01 8.531135383775308861e-03
8.502000000000000000e+03 1.335937981185429668e-01 9.756709052843558216e-03
8.503000000000000000e+03 1.585842402017075825e-01 1.010184179531303621e-02
8.504000000000000000e+03 1.584212351404953867e-01 1.027639212619866314e-02
8.505000000000000000e+03 1.510732122434380043e-01 1.017205065068906532e-02
8.506000000000000000e+03 1.326350054598235129e-01 1.010195697574516396e-02
8.507000000000000000e+03 1.089627467416423717e-01 1.004529579564253719e-02
8.508000000000000000e+03 1.257013399620348637e-01 9.429138974935307935e-03
8.509000000000000000e+03 1.485746196232557992e-01 8.546660924223209443e-03
8.510000000000000000e+03 1.783622346542888537e-01 7.328308112035851474e-03
8.511000000000000000e+03 1.600870227112760891e-01 6.161640296569365766e-03
8.512000000000000000e+03 1.466260573261410072e-01 6.000714838433882960e-03
8.513000000000000000e+03 1.792394645426253763e-01 5.882564600496040762e-03
8.514000000000000000e+03 1.731020269712920112e-01 5.865742694004269162e-03
8.515000000000000000e+03 1.651452919140942721e-01 5.874239009302555971e-03
8.516000000000000000e+03 1.630688329079096610e-01 5.919084768795968531e-03
8.517000000000000000e+03 1.747327592890704218e-01 5.975590096733696815e-03
8.518000000000000000e+03 1.880964830054132064e-01 6.036568268372222851e-03
8.519000000000000000e+03 1.854035176735730484e-01 6.006905118937233209e-03
8.520000000000000000e+03 1.693387291188477306e-01 5.945853583150584321e-03
8.521000000000000000e+03 1.614643992578122522e-01 5.967871814322340922e-03
8.522000000000000000e+03 1.648008828627718358e-01 5.998081945473631403e-03
8.523000000000000000e+03 1.673140792196679272e-01 6.023663609448460729e-03
8.524000000000000000e+03 1.722481988573756340e-01 6.014105340902855916e-03
8.525000000000000000e+03 1.787641882095886980e-01 5.946641127464992460e-03
8.526000000000000000e+03 1.819587652242869724e-01 5.875421653735905282e-03
8.527000000000000000e+03 1.811263124027032989e-01 5.799688793628234203e-03
8.528000000000000000e+03 1.759652687704414409e-01 5.789952561516983204e-03
8.529000000000000000e+03 1.736908023738530371e-01 5.814072646406236687e-03
8.530000000000000000e+03 1.658789623686322823e-01 5.866102157717938310e-03
8.531000000000000000e+03 1.599998919526892660e-01 5.917588462328249137e-03
8.532000000000000000e+03 1.557794617139934279e-01 5.855703572318407372e-03
8.533000000000000000e+03 1.482064446352056308e-01 5.849498253704512978e-03
8.534000000000000000e+03 1.335998477480047353e-01 6.169199140929587655e-03
8.535000000000000000e+03 1.370150193301812036e-01 6.489868121718721239e-03
8.536000000000000000e+03 1.532641938595135644e-01 6.801467112205888954e-03
8.537000000000000000e+03 1.654559406754403106e-01 6.965832524006260185e-03
8.538000000000000000e+03 1.772716607179261883e-01 6.980519866847881803e-03
8.539000000000000000e+03 1.874240136151967273e-01 6.967186063547007278e-03
8.540000000000000000e+03 1.855868810252350731e-01 6.934957360363119827e-03
8.541000000000000000e+03 1.708304857355713025e-01 6.841165913056936228e-03
8.542000000000000000e+03 1.541391689318614144e-01 6.731082329716420176e-03
8.543000000000000000e+03 1.471794296128221824e-01 6.557068387026298260e-03
8.544000000000000000e+03 1.600491086458473988e-01 6.550607907525246749e-03
8.545000000000000000e+03 1.597086261653741790e-01 7.240212547080619732e-03
8.546000000000000000e+03 1.499371654295219569e-01 7.743626425778339650e-03
8.547000000000000000e+03 1.457945589470695802e-01 7.924427076802962808e-03
8.548000000000000000e+03 1.410862226490846305e-01 8.000321097635114745e-03
8.549000000000000000e+03 1.502042830890474301e-01 7.993911942331221113e-03
8.550000000000000000e+03 1.455999545228788550e-01 8.005734114497970594e-03
8.551000000000000000e+03 1.423533408034638181e-01 8.021846633914390609e-03
8.552000000000000000e+03 1.564499421577702221e-01 7.613391516968821653e-03
8.553000000000000000e+03 1.702652004767333527e-01 7.129662302522477707e-03
8.554000000000000000e+03 1.667098886020308979e-01 6.488604761582188185e-03
8.555000000000000000e+03 1.574308206132454535e-01 5.983323342460033015e-03
8.556000000000000000e+03 1.584659463259161516e-01 5.883410067520619680e-03
8.557000000000000000e+03 1.664630839499315895e-01 5.809576056944922191e-03
8.558000000000000000e+03 1.739425045208885245e-01 5.771427452325159080e-03
8.559000000000000000e+03 1.698278099873216651e-01 5.767760954173289240e-03
8.560000000000000000e+03 1.589685038739827305e-01 5.777324437697507926e-03
8.561000000000000000e+03 1.501344623063904371e-01 5.777555258596358059e-03
8.562000000000000000e+03 1.632880560845960671e-01 5.765987490449363609e-03
8.563000000000000000e+03 1.612595002048322346e-01 5.763686591678661431e-03
8.564000000000000000e+03 1.524437465740648145e-01 5.761587281101647473e-03
8.565000000000000000e+03 1.507369051034883056e-01 5.767077397244771593e-03
8.566000000000000000e+03 1.610076250257343744e-01 5.756799162678266635e-03
8.567000000000000000e+03 1.666665630028260625e-01 5.734435197257710566e-03
8.568000000000000000e+03 1.636099013758151588e-01 5.764662315204569301e-03
8.569000000000000000e+03 1.651388163553603738e-01 5.839443754136533320e-03
8.570000000000000000e+03 1.592645139379759989e-01 5.925901196502007286e-03
8.571000000000000000e+03 1.602013839095974834e-01 6.017494507999680484e-03
8.572000000000000000e+03 1.673311290095400305e-01 6.015940339653507579e-03
8.573000000000000000e+03 1.584096728112310282e-01 6.009261442082227712e-03
8.574000000000000000e+03 1.459301072827871304e-01 6.025830927700595412e-03
8.575000000000000000e+03 1.624626162681758745e-01 6.037288273233098503e-03
8.576000000000000000e+03 1.791175085609979789e-01 6.035987760746899973e-03
8.577000000000000000e+03 1.697065707306586735e-01 6.028455627396099754e-03
8.578000000000000000e+03 1.566968279444943546e-01 6.018790194080834294e-03
8.579000000000000000e+03 1.594708789422989714e-01 5.965800890682189730e-03
8.580000000000000000e+03 1.734595962805768610e-01 5.870584145288191939e-03
8.581000000000000000e+03 1.724969838127405342e-01 5.822516062357289274e-03
8.582000000000000000e+03 1.645795596309260200e-01 5.793592425152668465e-03
8.583000000000000000e+03 1.497408876428846236e-01 5.831976612371801705e-03
8.584000000000000000e+03 1.314000660421041078e-01 5.905544023802499452e-03
8.585000000000000000e+03 1.404891421612469993e-01 6.223228359568878064e-03
8.586000000000000000e+03 1.590421360266678630e-01 6.457576117661708963e-03
8.587000000000000000e+03 1.679425995089140755e-01 6.471633723365090123e-03
8.588000000000000000e+03 1.682816237058390452e-01 6.484024229177720762e-03
8.589000000000000000e+03 1.746668341958299564e-01 6.495751291247815924e-03
8.590000000000000000e+03 1.947101604255485063e-01 6.493174992750948282e-03
8.591000000000000000e+03 1.895591295563707757e-01 6.471386643114435816e-03
8.592000000000000000e+03 1.644013673339820847e-01 6.470413191451271882e-03
8.593000000000000000e+03 1.514415887896960189e-01 6.471762152750405901e-03
8.594000000000000000e+03 1.628383735428745038e-01 6.580345725481307438e-03
8.595000000000000000e+03 1.730373942267273146e-01 6.675571620053840673e-03
8.596000000000000000e+03 1.758375496375967906e-01 6.702199796876784008e-03
8.597000000000000000e+03 1.603310609517299978e-01 6.704279929676443955e-03
8.598000000000000000e+03 1.534392843293609365e-01 6.666122000346188375e-03
8.599000000000000000e+03 1.519530266911335858e-01 6.625702803525635592e-03
8.600000000000000000e+03 1.633229658471785084e-01 6.581354508994083190e-03
8.601000000000000000e+03 1.519008208310927421e-01 6.393322726845533308e-03
8.602000000000000000e+03 1.343133225256201435e-01 6.132032616166161430e-03
8.603000000000000000e+03 1.508272560740548940e-01 5.972205672620441511e-03
8.604000000000000000e+03 1.568115241282534988e-01 5.824235653199710122e-03
8.605000000000000000e+03 1.549699559296801865e-01 5.787466644263108799e-03
8.606000000000000000e+03 1.550142141416344099e-01 5.772638986925820656e-03
8.607000000000000000e+03 1.534091435592850605e-01 5.831071661541855321e-03
8.608000000000000000e+03 1.503814381236510678e-01 5.898742227363315896e-03
8.609000000000000000e+03 1.483168332302127745e-01 5.987086857314498876e-03
8.610000000000000000e+03 1.398185865157125229e-01 6.084075094753854489e-03
8.611000000000000000e+03 1.477351713339941919e-01 6.190783237173009580e-03
8.612000000000000000e+03 1.680890684263692259e-01 6.320893187127019780e-03
8.613000000000000000e+03 1.571578496227961641e-01 6.451291852278018615e-03
8.614000000000000000e+03 1.469297270586039095e-01 6.738641917663787048e-03
8.615000000000000000e+03 1.582524511624679442e-01 7.021740152161422624e-03
8.616000000000000000e+03 1.728894185252891347e-01 7.124293982160453953e-03
8.617000000000000000e+03 1.706784182748317946e-01 7.269519691036304895e-03
8.618000000000000000e+03 1.515478841550472466e-01 7.547287842622702261e-03
8.619000000000000000e+03 1.618659089528840522e-01 7.814656043996021789e-03
8.620000000000000000e+03 1.773981027236699870e-01 8.076965548484334526e-03
8.621000000000000000e+03 1.793872334357299869e-01 8.321900298840660681e-03
8.622000000000000000e+03 1.587062999077849812e-01 8.548329559457324561e-03
8.623000000000000000e+03 1.344133638797277153e-01 8.742913839338183751e-03
8.624000000000000000e+03 1.302036514456613725e-01 8.927741992316141906e-03
8.625000000000000000e+03 1.412894121796701985e-01 9.329570528237253121e-03
8.626000000000000000e+03 1.604500378059867394e-01 9.518869613606362884e-03
8.627000000000000000e+03 1.553681889980134678e-01 9.374896485009430805e-03
8.628000000000000000e+03 1.499529228621061527e-01 9.481096496967159754e-03
8.629000000000000000e+03 1.618617556866855101e-01 9.562314876193259150e-03
8.630000000000000000e+03 1.788413749291258847e-01 9.576334734059730250e-03
8.631000000000000000e+03 1.917900885007223499e-01 9.554780739722821756e-03
8.632000000000000000e+03 1.804325106362243136e-01 9.459183263951061876e-03
8.633000000000000000e+03 1.548986755231897827e-01 9.317953225295196040e-03
8.634000000000000000e+03 1.207293927202436196e-01 9.193718937849575806e-03
8.635000000000000000e+03 1.243028763806060671e-01 9.052354762799903407e-03
8.636000000000000000e+03 1.573949337332621046e-01 8.781608825545178867e-03
8.637000000000000000e+03 1.790715422625847875e-01 8.536350913200294738e-03
8.638000000000000000e+03 1.700129665722641403e-01 8.374155055520584104e-03
8.639000000000000000e+03 1.664200472735962999e-01 8.148038804873173127e-03
8.640000000000000000e+03 1.783724423904944067e-01 7.827920686857673532e-03
8.641000000000000000e+03 1.681467432504453463e-01 7.519637551672059619e-03
8.642000000000000000e+03 1.602280477690102289e-01 7.221286111105759513e-03
8.643000000000000000e+03 1.637381518441445860e-01 7.104611514255391135e-03
