wavelength	flux	unc
3811.270386235268	1.170696520032265e-18	2.226963249787377e-37
3812.769914834357	9.500783516776343e-19	2.1579595018722e-37
3814.269443433446	1.4581526396399818e-18	2.0984345851852247e-37
3815.768972032535	1.1988184895099599e-18	2.046179156515658e-37
3817.268500631624	1.2145924102010399e-18	2.02142953514263e-37
3818.7680292307136	1.7955872186533057e-18	1.991822452772867e-37
3820.267557829802	8.57951679641212e-19	1.9008523985464427e-37
3821.767086428891	1.185459626014805e-18	1.8833200247840734e-37
3823.26661502798	1.3019886948082128e-18	1.8510860122611482e-37
3824.766143627069	1.0471313495509045e-18	1.7721071492536444e-37
3826.2656722261586	1.6299741828891904e-18	1.7760027589844674e-37
3827.765200825247	1.937509905071479e-18	1.7932234839683708e-37
3829.264729424336	1.4019658795444345e-18	1.7537325390622773e-37
3830.7642580234256	8.269482264996886e-19	1.6858685512660436e-37
3832.263786622514	8.353974628666115e-19	1.6503709706716445e-37
3833.7633152216035	1.353269239895555e-18	1.64769819003273e-37
3835.2628438206925	6.887226755281094e-19	1.5662653731545004e-37
3836.762372419781	1.0818624921228982e-18	1.5735860926437647e-37
3838.2619010188705	1.4686890594875291e-18	1.569378946238353e-37
3839.761429617959	1.167759925460125e-18	1.5401976343939902e-37
3841.260958217048	1.0782284808967996e-18	1.5480058936449623e-37
3842.7604868161375	1.1611878720958147e-18	1.5758434163139763e-37
3844.260015415226	9.626214082936588e-19	1.5867136808653139e-37
3845.7595440143155	1.1932302640867048e-18	1.5760063032474694e-37
3847.2590726134044	1.20572296608294e-18	1.5641249738281521e-37
3848.758601212493	7.600842707560951e-19	1.5265196161356542e-37
3850.2581298115824	5.04778955498301e-19	1.5703861995745097e-37
3851.7576584106714	4.261269263933968e-19	1.723595541665245e-37
3853.2571870097604	-6.79422373708446e-18	4.851038789821607e-37
3854.7567156088494	1.075622034786645e-18	2.782255455933741e-37
3856.256244207939	9.388048105067257e-19	2.6921914252424105e-37
3857.7557728070274	2.856956724690509e-19	2.488652262779845e-37
3859.2553014061164	1.6544919196428387e-18	2.6084213546295643e-37
3860.7548300052053	1.1400621962390932e-18	2.586370521994949e-37
3862.2543586042943	1.0606942164646302e-18	2.606705716893722e-37
3863.753887203384	6.581210770679219e-19	2.5995972100438952e-37
3865.2534158024723	1.4988239729858719e-18	2.641319134209071e-37
3866.7529444015613	8.90413917491761e-19	2.487849823227234e-37
3868.2524730006508	1.1650995058150014e-18	1.2904878175055878e-37
3869.7520015997393	1.552281554047877e-18	1.176988359193012e-37
3871.2515301988287	1.253693134358845e-18	1.1745527903581384e-37
3872.7510587979177	1.140675860856031e-18	1.1619001862640567e-37
3874.2505873970063	8.265002564992028e-19	1.1513570408262311e-37
3875.7501159960957	1.1433066053966794e-18	1.1696666307688535e-37
3877.2496445951842	8.644826324688362e-19	6.526889514418131e-38
3878.7491731942737	9.894048961426664e-19	6.42021034388724e-38
3880.2487017933627	1.1112704172603834e-18	6.290862648358659e-38
3881.748230392451	8.324903883025821e-19	6.180105138777197e-38
3883.2477589915406	9.239396511161118e-19	6.155774113281432e-38
3884.7472875906296	1.0358563608139239e-18	6.450978934528113e-38
3886.2468161897186	9.604615363167062e-19	6.807177793771766e-38
3887.7463447888076	1.0452656436792912e-18	7.037773226983515e-38
3889.245873387897	1.1022229225154316e-18	7.24154220239423e-38
3890.7454019869856	1.0623748406741848e-18	7.358752971663601e-38
3892.2449305860746	8.059979129328283e-19	7.461639107511258e-38
3893.7444591851636	8.692323035461157e-19	7.517023467495846e-38
3895.2439877842526	1.1714208200561317e-18	7.651177616757061e-38
3896.743516383342	1.0447041948385208e-18	6.956993975709047e-38
3898.2430449824305	9.071068358433874e-19	6.391674862479115e-38
3899.7425735815195	1.1222364540385755e-18	6.315070359589563e-38
3901.242102180609	1.243179875568449e-18	5.862364635627245e-38
3902.7416307796975	9.377388848898746e-19	5.660794017247363e-38
3904.241159378787	1.2428707168145074e-18	5.655453388540128e-38
3905.740687977876	8.377097428714269e-19	5.594333233681365e-38
3907.2402165769645	7.084650986054891e-19	5.587597472223049e-38
3908.739745176054	8.79773996670068e-19	5.664492324154409e-38
3910.239273775143	9.489588661161204e-19	5.76363419050539e-38
3911.738802374232	7.787709528779157e-19	5.640415774459765e-38
