wavelength	flux	unc
5002.156327040636	5.393345390984743e-19	2.626651341621885e-38
5003.668529962033	4.377672976997586e-19	2.5920867566958224e-38
5005.180732883429	2.861707439791022e-19	2.5489017830873556e-38
5006.692935804826	3.682784913865143e-19	2.548272415007595e-38
5008.205138726224	3.95657584496984e-19	2.5602216262288564e-38
5009.71734164762	3.786163623286629e-19	2.544619181783344e-38
5011.229544569017	3.998102932458642e-19	2.524430732484476e-38
5012.741747490415	4.813317791237288e-19	2.5737016604517985e-38
5014.253950411811	4.3100061059249363e-19	2.571767467149043e-38
5015.766153333208	3.3189284214444534e-19	2.51626005005488e-38
5017.278356254605	4.601331392154183e-19	2.5321253819548844e-38
5018.790559176002	5.406970579210037e-19	2.526054410881192e-38
5020.302762097399	3.85753669455282e-19	2.465161152955286e-38
5021.814965018796	3.6663010413380814e-19	2.4444023430307135e-38
5023.327167940192	3.5044223789692415e-19	2.439788260122655e-38
5024.8393708615895	3.1674303005147098e-19	2.4186377181739346e-38
5026.3515737829875	1.6553017504181266e-19	2.36598017234008e-38
5027.863776704384	3.491788424978327e-19	2.4200686291009066e-38
5029.375979625781	6.320601610323724e-19	2.463358103488379e-38
5030.888182547177	7.56026443383094e-19	2.496634351801495e-38
5032.400385468574	5.933822983990501e-19	2.4527193129689213e-38
5033.9125883899715	3.375030900871983e-19	2.379739461655526e-38
5035.424791311369	4.0403446431904726e-19	2.378116482395023e-38
5036.936994232765	6.33321613077081e-19	2.463543647560741e-38
5038.449197154162	4.018239132236911e-19	2.368584689600148e-38
5039.961400075559	7.054380421503959e-19	2.422975730986028e-38
5041.473602996956	6.664308499799544e-19	2.380411672223967e-38
5042.985805918353	3.9974227346608685e-19	2.2931487924736567e-38
5044.49800883975	5.904667888749274e-19	2.342909492673831e-38
5046.010211761147	4.445624594243076e-19	2.3212206986979236e-38
5047.522414682544	4.813946562526639e-19	2.314428820341756e-38
5049.034617603941	6.612672338288486e-19	2.3891142965047756e-38
5050.546820525337	4.555351074077694e-19	2.3403207615516237e-38
5052.0590234467345	5.913765415898731e-19	2.3306055084411155e-38
5053.571226368132	3.342532228579052e-19	2.2318317735554731e-38
5055.083429289529	6.651351320318362e-19	2.3761721692739803e-38
5056.595632210926	5.474202574027279e-19	2.3014488160346264e-38
5058.107835132322	5.587827086905748e-19	2.280399177947502e-38
5059.620038053719	4.049328532375646e-19	2.251143702239901e-38
5061.1322409751165	4.831394311027268e-19	2.2628189465794555e-38
5062.644443896514	4.716271321783971e-19	2.207986427152704e-38
5064.15664681791	4.0739138415020715e-19	2.2000762244879077e-38
5065.668849739307	3.988917383150806e-19	2.1972316312124025e-38
5067.181052660704	6.706900897237109e-19	2.2480060730605865e-38
5068.693255582101	5.729355499320341e-19	2.223760685624279e-38
5070.205458503498	3.90315986835482e-19	2.150624234882334e-38
5071.717661424895	2.528250002352497e-19	2.1302538012613827e-38
5073.229864346292	3.2177673081726425e-19	2.162286894870349e-38
5074.742067267689	3.3296906662006544e-19	2.1541392918502732e-38
5076.254270189086	4.178884236128071e-19	2.1756137365119151e-38
5077.766473110482	5.128644129959913e-19	2.188830002102745e-38
5079.2786760318795	4.487284508146879e-19	2.130182069461618e-38
5080.790878953277	4.651496538450057e-19	2.1334556354918528e-38
5082.303081874674	3.867902134824894e-19	2.1122811295268154e-38
5083.815284796071	2.494402059141531e-19	2.0516363713928914e-38
5085.327487717467	2.679326581206013e-19	2.0618217681460475e-38
5086.839690638864	4.495602547569776e-19	2.0960511012784292e-38
5088.3518935602615	5.321843988031353e-19	2.1096933126356046e-38
