wavelength,flux,unc
5483.0710668557185,6.846464880703256e-19,6.327400836340834e-39
5484.5673465885275,7.388539282574494e-19,6.32975017308406e-39
5486.0636263213355,6.563114095621217e-19,6.127852017351159e-39
5487.559906054143,6.27477156132778e-19,7.494303002606904e-39
5489.056185786952,7.464561685036877e-19,8.173001654832677e-39
5490.55246551976,6.296131145247509e-19,8.782737250516917e-39
5492.048745252569,6.890124379348885e-19,1.063448257847022e-38
5493.545024985377,9.811769396004396e-19,1.1341078133401274e-38
5495.0413047181855,7.757487573606441e-19,1.0810670975200051e-38
5496.537584450994,7.9230044466987e-19,1.026035035483127e-38
5498.033864183802,8.153662249435581e-19,9.465655998617297e-39
5499.53014391661,7.331704976360182e-19,8.409125358859691e-39
5501.0264236494195,7.811685454330188e-19,7.623030335917422e-39
5502.522703382226,7.521321825939423e-19,6.108706653346728e-39
5504.018983115034,6.859073491903689e-19,5.930679449356258e-39
5505.515262847843,7.045114960919081e-19,5.920296966601104e-39
5507.011542580651,7.741066940870272e-19,5.993238991981768e-39
5508.50782231346,6.901277667474892e-19,5.798865843748096e-39
5510.004102046268,6.269045400812579e-19,5.656770943461698e-39
5511.500381779077,6.378370205444657e-19,5.731740864335273e-39
5512.996661511884,7.152643343255779e-19,5.828237502166021e-39
5514.492941244693,6.519111573639645e-19,5.7064776416890574e-39
5515.989220977501,5.757020807832638e-19,5.574793082366028e-39
5517.48550071031,6.282849050172116e-19,5.587388941527707e-39
5518.981780443117,6.420553514229439e-19,5.5300036197710536e-39
5520.478060175924,6.063020718814913e-19,5.4173638726832706e-39
5521.974339908734,6.782374808791262e-19,6.087557602681429e-39
5523.470619641542,6.088423935526772e-19,6.320049936443469e-39
5524.96689937435,5.2141932032296535e-19,6.82093494573439e-39
5526.46317910716,5.842769948785933e-19,7.649396145962797e-39
5527.959458839967,5.868455891209325e-19,8.384957349367261e-39
5529.455738572775,5.852770775961709e-19,8.995201990967416e-39
5530.952018305583,5.981572382913635e-19,9.00057980793745e-39
5532.448298038392,5.786421679561865e-19,8.278646473953428e-39
5533.944577771198,5.147988915469864e-19,7.393164856136031e-39
5535.440857504008,6.384368659607841e-19,7.317615068606244e-39
5536.937137236815,7.195758309665753e-19,7.103838440518579e-39
5538.433416969625,5.892096836282407e-19,6.649931000206378e-39
5539.929696702433,5.848903463741424e-19,7.197294314033266e-39
5541.425976435241,6.165612683558175e-19,7.986413426314338e-39
